156321,-2147483648
156322,-2147483648
156323,-2147483648
156324,2
156325,2
156326,1
156327,1
156328,2
156329,2
156330,3
156331,3
156332,3
156333,2
156334,2
156335,2
156336,2
156337,3
156338,3
156339,3
156340,-2147483648
156341,2
156342,2
156343,2
156344,2
156345,2
156346,2
156347,2
156348,2
156349,3
156350,3
156351,2
156352,2
156353,2
156354,2
156355,2
156356,2
156357,2
156358,3
156359,2
156360,3
156361,2
156362,2
156363,2
156364,2
156365,2
156366,1
156367,2
156368,2
156369,2
156370,2
156371,2
156372,2
156373,1
156374,2
156375,2
156376,1
156377,2
156378,2
156379,2
156380,1
156381,1
156382,2
156383,2
156384,2
156385,2
156386,-2147483648
156387,-2147483648
156388,-2147483648
156389,-2147483648
156390,-2147483648
156391,-2147483648
156392,-2147483648
156393,-2147483648
156394,-2147483648
156395,-2147483648
156396,2
156397,2
156398,2
156399,2
156400,2
156401,2
156402,2
156403,2
156404,2
156405,2
156406,2
156407,2
156408,2
156409,3
156410,2
156411,2
156412,2
156413,2
156414,2
156415,2
156416,1
156417,3
156418,3
156419,3
156420,3
156421,3
156422,2
156423,2
156424,2
156425,2
156426,2
156427,2
156428,-2147483648
156429,-2147483648
156430,-2147483648
156431,2
156432,2
156433,2
156434,2
156435,2
156436,2
156437,2
156438,2
156439,2
156440,-2147483648
156441,2
156442,2
156443,2
156444,2
156445,2
156446,2
156447,2
156448,2
156449,2
156450,2
156451,2
156452,2
156453,0
156454,2
156455,2
156456,2
156457,2
156458,2
156459,2
156460,2
156461,2
156462,2
156463,2
156464,1
156465,3
156466,2
156467,2
156468,3
156469,3
156470,2
156471,3
156472,3
156473,2
156474,2
156475,2
156476,3
156477,2
156478,2
156479,3
156480,-2147483648
156481,3
156482,2
156483,-2147483648
156484,-2147483648
156485,-2147483648
156486,-2147483648
156487,2
156488,2
156489,2
156490,-2147483648
156491,2
156492,3
156493,2
156494,2
156495,2
156496,2
156497,-2147483648
156498,2
156499,2
156500,-2147483648
156501,2
156502,-2147483648
156503,2
156504,1
156505,2
156506,2
156507,2
156508,2
156509,-2147483648
156510,2
156511,2
156512,2
156513,2
156514,2
156515,2
156516,2
156517,-2147483648
156518,2
156519,-2147483648
156520,2
156521,2
156522,2
156523,1
156524,-2147483648
156525,1
156526,2
156527,-2147483648
156528,2
156529,2
156530,2
156531,2
156532,2
156533,1
156534,1
156535,2
156536,2
156537,2
156538,2
156539,2
156540,2
156541,2
156542,0
156543,3
156544,2
156545,2
156546,-2147483648
156547,-2147483648
156548,-2147483648
156549,-2147483648
156550,-2147483648
156551,-2147483648
156552,-2147483648
156553,-2147483648
156554,-2147483648
156555,2
156556,2
156557,-2147483648
156558,-2147483648
156559,-2147483648
156560,2
156561,2
156562,-2147483648
156563,-2147483648
156564,-2147483648
156565,2
156566,-2147483648
156567,2
156568,2
156569,2
156570,2
156571,2
156572,2
156573,2
156574,2
156575,2
156576,2
156577,2
156578,2
156579,2
156580,2
156581,2
156582,3
156583,2
156584,2
156585,2
156586,2
156587,2
156588,2
156589,2
156590,2
156591,2
156592,2
156593,2
156594,2
156595,2
156596,3
156597,2
156598,2
156599,2
156600,2
156601,2
156602,2
156603,2
156604,2
156605,2
156606,-2147483648
156607,2
156608,-2147483648
156609,-2147483648
156610,-2147483648
156611,-2147483648
156612,2
156613,2
156614,2
156615,2
156616,2
156617,2
156618,2
156619,2
156620,2
156621,-2147483648
156622,-2147483648
156623,-2147483648
156624,-2147483648
156625,2
156626,2
156627,2
156628,2
156629,2
156630,2
156631,2
156632,2
156633,2
156634,2
156635,2
156636,2
156637,1
156638,2
156639,2
156640,2
156641,2
156642,2
156643,2
156644,2
156645,3
156646,2
156647,2
156648,2
156649,3
156650,2
156651,2
156652,2
156653,2
156654,2
156655,2
156656,2
156657,2
156658,-2147483648
156659,-2147483648
156660,-2147483648
156661,2
156662,2
156663,2
156664,-2147483648
156665,2
156666,2
156667,2
156668,2
156669,2
156670,2
156671,2
156672,-2147483648
156673,1
156674,1
156675,2
156676,1
156677,2
156678,-2147483648
156679,2
156680,2
156681,2
156682,2
156683,1
156684,2
156685,2
156686,2
156687,2
156688,2
156689,1
156690,1
156691,1
156692,-2147483648
156693,2
156694,2
156695,2
156696,2
156697,2
156698,2
156699,2
156700,2
156701,2
156702,2
156703,2
156704,2
156705,2
156706,2
156707,2
156708,1
156709,1
156710,1
156711,1
156712,-2147483648
156713,-2147483648
156714,-2147483648
156715,-2147483648
156716,-2147483648
156717,2
156718,2
156719,2
156720,3
156721,2
156722,2
156723,2
156724,-2147483648
156725,-2147483648
156726,-2147483648
156727,-2147483648
156728,-2147483648
156729,2
156730,2
156731,2
156732,2
156733,-2147483648
156734,2
156735,2
156736,-2147483648
156737,2
156738,2
156739,-2147483648
156740,2
156741,2
156742,2
156743,2
156744,2
156745,2
156746,2
156747,2
156748,2
156749,1
156750,2
156751,2
156752,2
156753,3
156754,2
156755,2
156756,2
156757,2
156758,2
156759,2
156760,2
156761,2
156762,2
156763,3
156764,2
156765,2
156766,3
156767,2
156768,2
156769,2
156770,3
156771,-2147483648
156772,3
156773,2
156774,2
156775,2
156776,2
156777,2
156778,2
156779,-2147483648
156780,2
156781,2
156782,2
156783,2
156784,2
156785,2
156786,2
156787,2
156788,2
156789,2
156790,2
156791,2
156792,2
156793,2
156794,2
156795,2
156796,2
156797,2
156798,2
156799,2
156800,3
156801,-2147483648
156802,-2147483648
156803,3
156804,2
156805,2
156806,2
156807,1
156808,1
156809,2
156810,-2147483648
156811,2
156812,2
156813,2
156814,-2147483648
156815,2
156816,2
156817,2
156818,1
156819,2
156820,2
156821,2
156822,2
156823,2
156824,2
156825,1
156826,2
156827,2
156828,2
156829,2
156830,3
156831,3
156832,3
156833,3
156834,3
156835,3
156836,3
156837,3
156838,3
156839,3
156840,2
156841,3
156842,3
156843,2
156844,2
156845,2
156846,2
156847,2
156848,2
156849,3
156850,1
156851,1
156852,1
156853,2
156854,1
156855,1
156856,-2147483648
156857,2
156858,2
156859,2
156860,2
156861,2
156862,2
156863,2
156864,2
156865,2
156866,2
156867,-2147483648
156868,2
156869,2
156870,2
156871,2
156872,2
156873,2
156874,2
156875,1
156876,2
156877,2
156878,1
156879,1
156880,2
156881,2
156882,2
156883,2
156884,2
156885,2
156886,2
156887,2
156888,2
156889,2
156890,2
156891,1
156892,2
156893,1
156894,1
156895,1
156896,1
156897,1
156898,-2147483648
156899,1
156900,2
156901,2
156902,2
156903,2
156904,2
156905,2
156906,2
156907,3
156908,2
156909,2
156910,2
156911,2
156912,2
156913,2
156914,2
156915,2
156916,2
156917,2
156918,2
156919,2
156920,1
156921,1
156922,2
156923,1
156924,1
156925,-2147483648
156926,-2147483648
156927,-2147483648
156928,-2147483648
156929,-2147483648
156930,-2147483648
156931,1
156932,1
156933,1
156934,1
156935,0
156936,2
156937,-2147483648
156938,-2147483648
156939,-2147483648
156940,2
156941,2
156942,2
156943,2
156944,-2147483648
156945,-2147483648
156946,2
156947,1
156948,2
156949,2
156950,2
156951,2
156952,2
156953,2
156954,3
156955,2
156956,2
156957,2
156958,2
156959,2
156960,2
156961,2
156962,2
156963,3
156964,2
156965,2
156966,2
156967,-2147483648
156968,-2147483648
156969,-2147483648
156970,-2147483648
156971,2
156972,2
156973,2
156974,2
156975,1
156976,2
156977,2
156978,1
156979,2
156980,3
156981,3
156982,3
156983,2
156984,2
156985,2
156986,-2147483648
156987,2
156988,2
156989,2
156990,2
156991,2
156992,2
156993,2
156994,3
156995,1
156996,1
156997,2
156998,0
156999,2
157000,2
157001,2
157002,2
157003,2
157004,2
157005,1
157006,2
157007,3
157008,1
157009,1
157010,1
157011,2
157012,1
157013,-2147483648
157014,1
157015,1
157016,2
157017,2
157018,-2147483648
157019,-2147483648
157020,-2147483648
157021,-2147483648
157022,2
157023,2
157024,1
157025,1
157026,2
157027,1
157028,1
157029,2
157030,2
157031,2
157032,2
157033,2
157034,2
157035,1
157036,2
157037,2
157038,2
157039,2
157040,2
157041,2
157042,2
157043,3
157044,2
157045,2
157046,2
157047,2
157048,1
157049,1
157050,1
157051,2
157052,2
157053,2
157054,0
157055,-2147483648
157056,0
157057,0
157058,-2147483648
157059,-2147483648
157060,-2147483648
157061,-2147483648
157062,3
157063,3
157064,2
157065,3
157066,2
157067,3
157068,3
157069,3
157070,2
157071,2
157072,2
157073,2
157074,2
157075,2
157076,2
157077,-2147483648
157078,2
157079,2
157080,2
157081,1
157082,1
157083,2
157084,2
157085,2
157086,2
157087,-2147483648
157088,-2147483648
157089,-2147483648
157090,-2147483648
157091,-2147483648
157092,2
157093,2
157094,3
157095,3
157096,2
157097,2
157098,2
157099,2
157100,2
157101,2
157102,2
157103,2
157104,2
157105,2
157106,2
157107,2
157108,2
157109,2
157110,2
157111,2
157112,3
157113,1
157114,2
157115,3
157116,2
157117,-2147483648
157118,2
157119,1
157120,2
157121,2
157122,2
157123,-2147483648
157124,-2147483648
157125,2
157126,2
157127,2
157128,-2147483648
157129,2
157130,2
157131,2
157132,2
157133,2
157134,1
157135,2
157136,1
157137,1
157138,1
157139,2
157140,2
157141,3
157142,3
157143,3
157144,2
157145,2
157146,3
157147,2
157148,2
157149,1
157150,1
157151,2
157152,2
157153,2
157154,2
157155,2
157156,1
157157,1
157158,1
157159,1
157160,-2147483648
157161,-2147483648
157162,-2147483648
157163,2
157164,2
157165,2
157166,2
157167,2
157168,-2147483648
157169,2
157170,2
157171,2
157172,2
157173,3
157174,3
157175,-2147483648
157176,3
157177,2
157178,2
157179,2
157180,2
157181,2
157182,-2147483648
157183,2
157184,1
157185,2
157186,2
157187,2
157188,2
157189,2
157190,2
157191,2
157192,2
157193,-2147483648
157194,2
157195,2
157196,2
157197,2
157198,-2147483648
157199,2
157200,2
157201,2
157202,-2147483648
157203,2
157204,2
157205,2
157206,1
157207,2
157208,2
157209,2
157210,1
157211,1
157212,1
157213,2
157214,0
157215,3
157216,3
157217,2
157218,2
157219,2
157220,2
157221,2
157222,1
157223,1
157224,0
157225,2
157226,2
157227,2
157228,-2147483648
157229,-2147483648
157230,2
157231,-2147483648
157232,2
157233,-2147483648
157234,-2147483648
157235,-2147483648
157236,2
157237,2
157238,2
157239,-2147483648
157240,-2147483648
157241,2
157242,2
157243,2
157244,2
157245,2
157246,2
157247,2
157248,2
157249,2
157250,2
157251,2
157252,2
157253,2
157254,2
157255,2
157256,2
157257,2
157258,2
157259,-2147483648
157260,-2147483648
157261,-2147483648
157262,-2147483648
157263,-2147483648
157264,2
157265,2
157266,2
157267,2
157268,2
157269,2
157270,2
157271,2
157272,2
157273,2
157274,3
157275,3
157276,3
157277,2
157278,2
157279,2
157280,2
157281,2
157282,2
157283,2
157284,2
157285,1
157286,2
157287,2
157288,2
157289,2
157290,2
157291,2
157292,2
157293,-2147483648
157294,2
157295,2
157296,2
157297,3
157298,3
157299,3
157300,3
157301,2
157302,2
157303,2
157304,3
157305,2
157306,2
157307,2
157308,2
157309,2
157310,-2147483648
157311,2
157312,2
157313,2
157314,2
157315,2
157316,2
157317,2
157318,2
157319,2
157320,2
157321,2
157322,2
157323,1
157324,2
157325,2
157326,2
157327,2
157328,2
157329,2
157330,2
157331,-2147483648
157332,-2147483648
157333,-2147483648
157334,2
157335,2
157336,2
157337,2
157338,2
157339,2
157340,2
157341,2
157342,2
157343,2
157344,2
157345,1
157346,2
157347,1
157348,1
157349,3
157350,2
157351,2
157352,3
157353,2
157354,2
157355,2
157356,2
157357,2
157358,2
157359,2
157360,2
157361,2
157362,2
157363,1
157364,2
157365,2
157366,0
157367,3
157368,2
157369,2
157370,4
157371,4
157372,4
157373,2
157374,2
157375,2
157376,2
157377,2
157378,-2147483648
157379,2
157380,3
157381,1
157382,2
157383,2
157384,2
157385,2
157386,2
157387,2
157388,2
157389,2
157390,2
157391,3
157392,3
157393,3
157394,3
157395,-2147483648
157396,3
157397,3
157398,3
157399,3
157400,2
157401,3
157402,3
157403,2
157404,2
157405,2
157406,2
157407,1
157408,2
157409,2
157410,2
157411,2
157412,3
157413,3
157414,3
157415,2
157416,2
157417,3
157418,3
157419,3
157420,2
157421,3
157422,3
157423,-2147483648
157424,3
157425,2
157426,2
157427,2
157428,2
157429,2
157430,2
157431,2
157432,2
157433,2
157434,2
157435,1
157436,2
157437,-2147483648
157438,1
157439,2
157440,2
157441,2
157442,2
157443,2
157444,2
157445,3
157446,2
157447,2
157448,2
157449,2
157450,2
157451,-2147483648
157452,-2147483648
157453,-2147483648
157454,2
157455,2
157456,2
157457,-2147483648
157458,1
157459,-2147483648
157460,1
157461,1
157462,2
157463,-2147483648
157464,2
157465,1
157466,1
157467,1
157468,1
157469,1
157470,2
157471,-2147483648
157472,2
157473,2
157474,2
157475,3
157476,3
157477,2
157478,3
157479,3
157480,-2147483648
157481,-2147483648
157482,-2147483648
157483,-2147483648
157484,3
157485,3
157486,2
157487,2
157488,-2147483648
157489,-2147483648
157490,-2147483648
157491,-2147483648
157492,-2147483648
157493,-2147483648
157494,2
157495,2
157496,3
157497,2
157498,1
157499,2
157500,2
157501,2
157502,3
157503,3
157504,-2147483648
157505,3
157506,3
157507,3
157508,2
157509,2
157510,-2147483648
157511,-2147483648
157512,-2147483648
157513,-2147483648
157514,2
157515,2
157516,2
157517,2
157518,2
157519,2
157520,2
157521,2
157522,2
157523,2
157524,-2147483648
157525,-2147483648
157526,2
157527,3
157528,2
157529,3
157530,2
157531,2
157532,-2147483648
157533,2
157534,-2147483648
157535,2
157536,2
157537,2
157538,2
157539,2
157540,2
157541,2
157542,2
157543,2
157544,1
157545,1
157546,-2147483648
157547,1
157548,2
157549,2
157550,2
157551,2
157552,2
157553,2
157554,2
157555,-2147483648
157556,2
157557,2
157558,2
157559,2
157560,2
157561,2
157562,2
157563,2
157564,2
157565,2
157566,2
157567,2
157568,2
157569,2
157570,-2147483648
157571,2
157572,-2147483648
157573,2
157574,2
157575,2
157576,2
157577,2
157578,2
157579,2
157580,2
157581,2
157582,1
157583,1
157584,2
157585,-2147483648
157586,2
157587,2
157588,2
157589,2
157590,2
157591,2
157592,1
157593,1
157594,1
157595,1
157596,2
157597,2
157598,-2147483648
157599,2
157600,-2147483648
157601,-2147483648
157602,2
157603,2
157604,2
157605,2
157606,2
157607,-2147483648
157608,2
157609,2
157610,2
157611,2
157612,2
157613,2
157614,2
157615,2
157616,2
157617,2
157618,2
157619,2
157620,2
157621,2
157622,2
157623,1
157624,2
157625,2
157626,2
157627,2
157628,2
157629,2
157630,2
157631,2
157632,2
157633,2
157634,2
157635,2
157636,2
157637,1
157638,2
157639,2
157640,3
157641,2
157642,2
157643,2
157644,2
157645,1
157646,1
157647,1
157648,1
157649,1
157650,1
157651,2
157652,0
157653,2
157654,1
157655,-2147483648
157656,2
157657,2
157658,2
157659,2
157660,2
157661,2
157662,2
157663,2
157664,2
157665,2
157666,2
157667,2
157668,2
157669,2
157670,2
157671,2
157672,-2147483648
157673,-2147483648
157674,-2147483648
157675,2
157676,2
157677,2
157678,2
157679,2
157680,2
157681,2
157682,3
157683,3
157684,3
157685,3
157686,3
157687,3
157688,3
157689,3
157690,2
157691,2
157692,2
157693,2
157694,2
157695,2
157696,3
157697,3
157698,2
157699,2
157700,2
157701,2
157702,3
157703,2
157704,2
157705,2
157706,2
157707,2
157708,2
157709,2
157710,2
157711,2
157712,2
157713,2
157714,2
157715,2
157716,2
157717,2
157718,2
157719,2
157720,2
157721,2
157722,1
157723,1
157724,1
157725,1
157726,2
157727,2
157728,2
157729,2
157730,2
157731,2
157732,2
157733,2
157734,2
157735,2
157736,2
157737,2
157738,2
157739,2
157740,2
157741,2
157742,3
157743,3
157744,3
157745,3
157746,3
157747,3
157748,3
157749,3
157750,3
157751,3
157752,3
157753,3
157754,3
157755,2
157756,2
157757,2
157758,2
157759,2
157760,2
157761,2
157762,2
157763,-2147483648
157764,-2147483648
157765,2
157766,2
157767,2
157768,2
157769,2
157770,2
157771,2
157772,2
157773,2
157774,2
157775,2
157776,2
157777,2
157778,2
157779,2
157780,2
157781,2
157782,2
157783,2
157784,2
157785,-2147483648
157786,2
157787,3
157788,-2147483648
157789,-2147483648
157790,-2147483648
157791,-2147483648
157792,3
157793,3
157794,2
157795,2
157796,3
157797,2
157798,3
157799,3
157800,3
157801,3
157802,2
157803,3
157804,-2147483648
157805,3
157806,2
157807,2
157808,-2147483648
157809,-2147483648
157810,2
157811,2
157812,2
157813,2
157814,2
157815,2
157816,2
157817,2
157818,2
157819,2
157820,2
157821,2
157822,2
157823,-2147483648
157824,-2147483648
157825,-2147483648
157826,2
157827,2
157828,2
157829,2
157830,2
157831,2
157832,2
157833,-2147483648
157834,2
157835,2
157836,-2147483648
157837,-2147483648
157838,-2147483648
157839,-2147483648
157840,-2147483648
157841,2
157842,2
157843,-2147483648
157844,2
157845,2
157846,2
157847,2
157848,-2147483648
157849,2
157850,2
157851,2
157852,2
157853,2
157854,2
157855,2
157856,2
157857,2
157858,2
157859,2
157860,3
157861,2
157862,2
157863,2
157864,2
157865,2
157866,2
157867,2
157868,2
157869,2
157870,2
157871,2
157872,2
157873,2
157874,3
157875,3
157876,2
157877,2
157878,2
157879,2
157880,2
157881,2
157882,2
157883,-2147483648
157884,2
157885,2
157886,2
157887,1
157888,2
157889,1
157890,3
157891,2
157892,2
157893,2
157894,2
157895,2
157896,2
157897,2
157898,2
157899,2
157900,2
157901,-2147483648
157902,-2147483648
157903,-2147483648
157904,2
157905,2
157906,3
157907,3
157908,-2147483648
157909,-2147483648
157910,-2147483648
157911,2
157912,2
157913,3
157914,3
157915,-2147483648
157916,-2147483648
157917,3
157918,3
157919,3
157920,3
157921,2
157922,1
157923,-2147483648
157924,-2147483648
157925,-2147483648
157926,-2147483648
157927,2
157928,2
157929,2
157930,-2147483648
157931,2
157932,2
157933,2
157934,2
157935,2
157936,2
157937,2
157938,2
157939,2
157940,2
157941,2
157942,2
157943,2
157944,2
157945,2
157946,2
157947,2
157948,2
157949,2
157950,2
157951,2
157952,-2147483648
157953,-2147483648
157954,2
157955,2
157956,2
157957,2
157958,2
157959,2
157960,2
157961,3
157962,3
157963,3
157964,2
157965,-2147483648
157966,-2147483648
157967,2
157968,2
157969,2
157970,2
157971,2
157972,2
157973,2
157974,2
157975,2
157976,2
157977,2
157978,2
157979,2
157980,2
157981,2
157982,2
157983,2
157984,2
157985,2
157986,2
157987,2
157988,2
157989,2
157990,2
157991,2
157992,2
157993,-2147483648
157994,-2147483648
157995,2
157996,3
157997,2
157998,2
157999,2
158000,1
158001,1
158002,2
158003,2
158004,2
158005,1
158006,2
158007,2
158008,2
158009,1
158010,1
158011,1
158012,1
158013,0
158014,1
158015,1
158016,2
158017,2
158018,2
158019,2
158020,2
158021,2
158022,2
158023,2
158024,2
158025,2
158026,2
158027,2
158028,-2147483648
158029,-2147483648
158030,-2147483648
158031,2
158032,2
158033,2
158034,2
158035,2
158036,1
158037,2
158038,2
158039,2
158040,2
158041,2
158042,2
158043,2
158044,2
158045,2
158046,2
158047,2
158048,2
158049,2
158050,2
158051,3
158052,2
158053,3
158054,3
158055,3
158056,3
158057,3
158058,3
158059,3
158060,2
158061,2
158062,2
158063,2
158064,-2147483648
158065,-2147483648
158066,2
158067,2
158068,-2147483648
158069,2
158070,2
158071,2
158072,2
158073,2
158074,2
158075,3
158076,2
158077,2
158078,2
158079,-2147483648
158080,2
158081,3
158082,2
158083,2
158084,2
158085,1
158086,2
158087,2
158088,2
158089,2
158090,2
158091,2
158092,2
158093,2
158094,2
158095,2
158096,2
158097,2
158098,2
158099,2
158100,2
158101,2
158102,2
158103,2
158104,3
158105,2
158106,2
158107,-2147483648
158108,-2147483648
158109,-2147483648
158110,-2147483648
158111,-2147483648
158112,2
158113,2
158114,2
158115,2
158116,2
158117,2
158118,2
158119,2
158120,2
158121,2
158122,2
158123,2
158124,3
158125,3
158126,3
158127,3
158128,3
158129,2
158130,2
158131,2
158132,2
158133,2
158134,2
158135,3
158136,3
158137,3
158138,2
158139,2
158140,2
158141,2
158142,2
158143,1
158144,1
158145,2
158146,2
158147,2
158148,2
158149,2
158150,1
158151,1
158152,0
158153,0
158154,-2147483648
158155,0
158156,2
158157,2
158158,3
158159,4
158160,2
158161,-2147483648
158162,2
158163,2
158164,-2147483648
158165,2
158166,2
158167,2
158168,2
158169,2
158170,2
158171,3
158172,2
158173,2
158174,2
158175,1
158176,3
158177,2
158178,2
158179,2
158180,2
158181,2
158182,3
158183,2
158184,2
158185,2
158186,2
158187,2
158188,3
158189,2
158190,2
158191,1
158192,-2147483648
158193,2
158194,2
158195,2
158196,2
158197,2
158198,2
158199,2
158200,2
158201,2
158202,2
158203,2
158204,2
158205,-2147483648
158206,2
158207,2
158208,2
158209,3
158210,2
158211,2
158212,2
158213,2
158214,2
158215,2
158216,2
158217,-2147483648
158218,-2147483648
158219,2
158220,2
158221,-2147483648
158222,2
158223,2
158224,3
158225,3
158226,3
158227,3
158228,2
158229,2
158230,3
158231,4
158232,4
158233,4
158234,2
158235,2
158236,2
158237,2
158238,2
158239,2
158240,2
158241,2
158242,2
158243,2
158244,2
158245,2
158246,2
158247,1
158248,2
158249,1
158250,2
158251,-2147483648
158252,2
158253,2
158254,2
158255,2
158256,2
158257,2
158258,2
158259,3
158260,2
158261,2
158262,2
158263,2
158264,2
158265,2
158266,2
158267,2
158268,2
158269,1
158270,-2147483648
158271,-2147483648
158272,-2147483648
158273,1
158274,1
158275,1
158276,1
158277,2
158278,1
158279,2
158280,1
158281,1
158282,-2147483648
158283,1
158284,1
158285,1
158286,2
158287,2
158288,-2147483648
158289,2
158290,2
158291,1
158292,1
158293,1
158294,2
158295,2
158296,2
158297,1
158298,1
158299,1
158300,1
158301,1
158302,1
158303,1
158304,1
158305,1
158306,2
158307,1
158308,2
158309,2
158310,2
158311,2
158312,2
158313,1
158314,2
158315,2
158316,2
158317,2
158318,2
158319,2
158320,2
158321,3
158322,2
158323,2
158324,2
158325,2
158326,2
158327,2
158328,2
158329,2
158330,1
158331,2
158332,2
158333,2
158334,2
158335,2
158336,2
158337,2
158338,2
158339,2
158340,2
158341,2
158342,2
158343,2
158344,1
158345,2
158346,2
158347,2
158348,1
158349,2
158350,2
158351,2
158352,2
158353,2
158354,-2147483648
158355,-2147483648
158356,-2147483648
158357,2
158358,2
158359,2
158360,2
158361,0
158362,0
158363,-2147483648
158364,0
158365,2
158366,2
158367,3
158368,2
158369,-2147483648
158370,2
158371,2
158372,2
158373,2
158374,2
158375,2
158376,1
158377,2
158378,2
158379,1
158380,1
158381,1
158382,0
158383,0
158384,0
158385,0
158386,-2147483648
158387,2
158388,2
158389,3
158390,3
158391,2
158392,2
158393,2
158394,-2147483648
158395,2
158396,2
158397,2
158398,2
158399,-2147483648
158400,-2147483648
158401,-2147483648
158402,-2147483648
158403,-2147483648
158404,-2147483648
158405,-2147483648
158406,-2147483648
158407,-2147483648
158408,-2147483648
158409,3
158410,3
158411,3
158412,3
158413,3
158414,3
158415,2
158416,3
158417,3
158418,2
158419,3
158420,2
158421,2
158422,3
158423,3
158424,3
158425,-2147483648
158426,3
158427,2
158428,-2147483648
158429,2
158430,2
158431,2
158432,2
158433,2
158434,2
158435,2
158436,-2147483648
158437,-2147483648
158438,2
158439,2
158440,2
158441,3
158442,3
158443,3
158444,3
158445,3
158446,2
158447,2
158448,-2147483648
158449,2
158450,-2147483648
158451,3
158452,3
158453,4
158454,4
158455,-2147483648
158456,2
158457,2
158458,2
158459,1
158460,1
158461,1
158462,1
158463,1
158464,1
158465,1
158466,1
158467,-2147483648
158468,1
158469,2
158470,2
158471,2
158472,2
158473,-2147483648
158474,2
158475,2
158476,2
158477,2
158478,2
158479,2
158480,2
158481,2
158482,2
158483,2
158484,2
158485,2
158486,2
158487,-2147483648
158488,-2147483648
158489,2
158490,2
158491,2
158492,2
158493,2
158494,2
158495,2
158496,2
158497,3
158498,2
158499,2
158500,2
158501,2
158502,-2147483648
158503,2
158504,2
158505,2
158506,1
158507,2
158508,2
158509,3
158510,3
158511,2
158512,2
158513,2
158514,-2147483648
158515,3
158516,3
158517,3
158518,2
158519,2
158520,2
158521,-2147483648
158522,2
158523,2
158524,2
158525,1
158526,1
158527,1
158528,2
158529,2
158530,-2147483648
158531,-2147483648
158532,-2147483648
158533,-2147483648
158534,-2147483648
158535,2
158536,-2147483648
158537,-2147483648
158538,-2147483648
158539,-2147483648
158540,2
158541,2
158542,-2147483648
158543,2
158544,2
158545,2
158546,2
158547,2
158548,2
158549,2
158550,2
158551,2
158552,2
158553,1
158554,2
158555,2
158556,2
158557,2
158558,2
158559,2
158560,-2147483648
158561,-2147483648
158562,-2147483648
158563,2
158564,2
158565,2
158566,2
158567,2
158568,-2147483648
158569,-2147483648
158570,-2147483648
158571,-2147483648
